match_id,date,venue,teams,match_type,toss_winner,toss_decision,winner,player_of_match
412680,2010-05-01,"Beausejour Stadium, Gros Islet","Bangladesh, Pakistan",T20,Pakistan,bat,Pakistan,Salman Butt
412681,2010-05-04,Providence Stadium,"England, Ireland",T20,Ireland,field,,
412682,2010-05-02,"Beausejour Stadium, Gros Islet","India, South Africa",T20,South Africa,field,India,SK Raina
412683,2010-05-02,"Beausejour Stadium, Gros Islet","Australia, Pakistan",T20,Australia,bat,Australia,SR Watson
412684,2010-05-04,Providence Stadium,"New Zealand, Zimbabwe",T20,New Zealand,field,New Zealand,NL McCullum
412685,2010-05-03,Providence Stadium,"West Indies, England",T20,West Indies,field,West Indies,DJG Sammy
412686,2010-05-03,Providence Stadium,"Sri Lanka, Zimbabwe",T20,Sri Lanka,bat,Sri Lanka,DPMD Jayawardene
412688,2010-05-05,"Kensington Oval, Bridgetown","Australia, Bangladesh",T20,Australia,bat,Australia,MEK Hussey
412689,2010-05-06,"Kensington Oval, Bridgetown","England, Pakistan",T20,England,field,England,KP Pietersen
412690,2010-05-06,"Kensington Oval, Bridgetown","New Zealand, South Africa",T20,South Africa,bat,South Africa,JA Morkel
412691,2010-05-07,"Kensington Oval, Bridgetown","Australia, India",T20,India,field,Australia,DA Warner
412692,2010-05-07,"Kensington Oval, Bridgetown","West Indies, Sri Lanka",T20,Sri Lanka,bat,Sri Lanka,DPMD Jayawardene
412693,2010-05-08,"Kensington Oval, Bridgetown","New Zealand, Pakistan",T20,Pakistan,field,New Zealand,IG Butler
412694,2010-05-08,"Kensington Oval, Bridgetown","England, South Africa",T20,England,bat,England,KP Pietersen
412695,2010-05-09,"Kensington Oval, Bridgetown","West Indies, India",T20,India,field,West Indies,CH Gayle
412696,2010-05-09,"Kensington Oval, Bridgetown","Australia, Sri Lanka",T20,Australia,bat,Australia,CL White
412697,2010-05-10,"Beausejour Stadium, Gros Islet","Pakistan, South Africa",T20,Pakistan,bat,Pakistan,Umar Akmal
412698,2010-05-10,"Beausejour Stadium, Gros Islet","England, New Zealand",T20,New Zealand,bat,England,TT Bresnan
412699,2010-05-11,"Beausejour Stadium, Gros Islet","India, Sri Lanka",T20,India,bat,Sri Lanka,AD Mathews
412700,2010-05-11,"Beausejour Stadium, Gros Islet","West Indies, Australia",T20,West Indies,bat,Australia,SPD Smith
412701,2010-05-13,"Beausejour Stadium, Gros Islet","England, Sri Lanka",T20,Sri Lanka,bat,England,SCJ Broad
412702,2010-05-14,"Beausejour Stadium, Gros Islet","Australia, Pakistan",T20,Australia,field,Australia,MEK Hussey
412703,2010-05-16,"Kensington Oval, Bridgetown","Australia, England",T20,England,field,England,C Kieswetter
412716,2010-05-13,"Beausejour Stadium, Gros Islet","Australia, India",T20,India,bat,Australia,AJ Blackwell
412717,2010-05-14,"Beausejour Stadium, Gros Islet","West Indies, New Zealand",T20,West Indies,field,New Zealand,SJ McGlashan
412718,2010-05-16,"Kensington Oval, Bridgetown","Australia, New Zealand",T20,Australia,bat,Australia,EA Perry
423391,2009-10-28,Boland Bank Park,"South Africa, West Indies",T20,South Africa,field,West Indies,DJS Dottin
423782,2010-02-03,Seddon Park,"New Zealand, Bangladesh",T20,Bangladesh,bat,New Zealand,DL Vettori
423787,2010-02-26,Westpac Stadium,"New Zealand, Australia",T20,New Zealand,bat,Australia,MG Johnson
423788,2010-02-28,AMI Stadium,"New Zealand, Australia",T20,New Zealand,bat,,BB McCullum
426392,2010-07-05,Edgbaston,"Australia, Pakistan",T20,Pakistan,bat,Pakistan,Umar Akmal
426393,2010-07-06,Edgbaston,"Australia, Pakistan",T20,Pakistan,bat,Pakistan,Mohammad Amir
426417,2010-09-05,Sophia Gardens,"England, Pakistan",T20,England,field,England,MH Yardy
426418,2010-09-07,Sophia Gardens,"England, Pakistan",T20,Pakistan,bat,England,TT Bresnan
426723,2009-11-12,Dubai International Cricket Stadium,"New Zealand, Pakistan",T20,New Zealand,field,Pakistan,Imran Nazir
426724,2009-11-13,Dubai International Cricket Stadium,"New Zealand, Pakistan",T20,Pakistan,bat,Pakistan,Umar Akmal
430884,2009-12-09,"Vidarbha Cricket Association Stadium, Jamtha","India, Sri Lanka",T20,India,field,Sri Lanka,KC Sangakkara
430885,2009-12-12,"Punjab Cricket Association Stadium, Mohali","India, Sri Lanka",T20,Sri Lanka,bat,India,Yuvraj Singh
439139,2010-02-28,"Queen's Park Oval, Port of Spain","West Indies, Zimbabwe",T20,Zimbabwe,bat,Zimbabwe,AG Cremer
439146,2010-05-19,"Sir Vivian Richards Stadium, North Sound","West Indies, South Africa",T20,West Indies,field,South Africa,R McLaren
439497,2010-02-09,Dubai International Cricket Stadium,"Canada, Netherlands",T20,Canada,bat,Netherlands,B Zuiderent
439499,2010-02-10,Dubai International Cricket Stadium,"Canada, Kenya",T20,Kenya,field,Kenya,AA Obanda
439505,2010-02-11,Dubai International Cricket Stadium,"Ireland, Scotland",T20,Ireland,bat,Ireland,DT Johnston
439510,2010-02-13,Dubai International Cricket Stadium,"Ireland, Netherlands",T20,Ireland,bat,Ireland,AR Cusack
440945,2010-02-19,Dubai International Cricket Stadium,"England, Pakistan",T20,Pakistan,bat,England,EJG Morgan
440946,2010-02-20,Dubai International Cricket Stadium,"England, Pakistan",T20,Pakistan,field,Pakistan,Abdul Razzaq
446956,2010-10-31,Western Australia Cricket Association Ground,"Australia, Sri Lanka",T20,Australia,bat,Sri Lanka,S Randiv
446960,2011-01-12,Adelaide Oval,"Australia, England",T20,Australia,bat,England,SR Watson
446961,2011-01-14,Melbourne Cricket Ground,"Australia, England",T20,Australia,bat,Australia,AJ Finch
447539,2010-05-20,"Sir Vivian Richards Stadium, North Sound","West Indies, South Africa",T20,West Indies,field,South Africa,J Botha
452153,2010-06-12,Harare Sports Club,"Zimbabwe, India",T20,India,field,India,YK Pathan
452154,2010-06-13,Harare Sports Club,"Zimbabwe, India",T20,India,field,India,SK Raina
456991,2010-05-22,Central Broward Regional Park Stadium Turf Ground,"New Zealand, Sri Lanka",T20,New Zealand,bat,New Zealand,SB Styris
456992,2010-05-23,Central Broward Regional Park Stadium Turf Ground,"New Zealand, Sri Lanka",T20,New Zealand,bat,Sri Lanka,KMDN Kulasekara
461565,2010-10-27,Sheikh Zayed Stadium,"Pakistan, South Africa",T20,Pakistan,bat,South Africa,J Theron
463141,2010-10-08,OUTsurance Oval,"South Africa, Zimbabwe",T20,Zimbabwe,bat,South Africa,GC Smith
463142,2010-10-10,De Beers Diamond Oval,"South Africa, Zimbabwe",T20,South Africa,bat,South Africa,JP Duminy
463149,2011-01-09,Moses Mabhida Stadium,"South Africa, India",T20,India,bat,India,RG Sharma
473918,2010-12-26,Eden Park,"New Zealand, Pakistan",T20,New Zealand,field,New Zealand,TG Southee
473919,2010-12-28,Seddon Park,"New Zealand, Pakistan",T20,Pakistan,field,New Zealand,NL McCullum
473920,2010-12-30,AMI Stadium,"New Zealand, Pakistan",T20,Pakistan,bat,Pakistan,Abdul Razzaq
474466,2011-06-25,County Ground,"England, Sri Lanka",T20,Sri Lanka,field,Sri Lanka,DPMD Jayawardene
474476,2011-08-31,Old Trafford,"England, India",T20,India,bat,England,JW Dernbach
476947,2010-12-30,Saxton Oval,"New Zealand, Australia",T20,New Zealand,bat,Australia,SJ Coyte
478279,2010-10-26,Sheikh Zayed Stadium,"Pakistan, South Africa",T20,Pakistan,bat,South Africa,JP Duminy
489212,2011-04-21,"Beausejour Stadium, Gros Islet","West Indies, Pakistan",T20,West Indies,bat,West Indies,D Bishoo
489220,2011-06-04,"Queen's Park Oval, Port of Spain","West Indies, India",T20,West Indies,field,India,S Badrinath
492547,2011-06-26,County Ground,"England, India",T20,England,bat,England,SC Taylor
514023,2011-10-13,Newlands,"South Africa, Australia",T20,South Africa,bat,Australia,SR Watson
514024,2011-10-16,New Wanderers Stadium,"South Africa, Australia",T20,Australia,bat,South Africa,J Theron
516204,2011-08-06,Pallekele International Cricket Stadium,"Sri Lanka, Australia",T20,Australia,field,Sri Lanka,TM Dilshan
516205,2011-08-08,Pallekele International Cricket Stadium,"Sri Lanka, Australia",T20,Sri Lanka,bat,Sri Lanka,BAW Mendis
518954,2012-02-01,Stadium Australia,"Australia, India",T20,India,field,Australia,MS Wade
518955,2012-02-03,Melbourne Cricket Ground,"Australia, India",T20,Australia,bat,India,RA Jadeja
520595,2012-02-11,Eden Park,"New Zealand, Zimbabwe",T20,Zimbabwe,bat,New Zealand,MJ Guptill
520596,2012-02-14,Seddon Park,"New Zealand, Zimbabwe",T20,Zimbabwe,bat,New Zealand,JEC Franklin
520597,2012-02-17,Westpac Stadium,"New Zealand, South Africa",T20,New Zealand,field,New Zealand,MJ Guptill
520598,2012-02-19,Seddon Park,"New Zealand, South Africa",T20,South Africa,field,South Africa,RE Levi
520599,2012-02-22,Eden Park,"New Zealand, South Africa",T20,New Zealand,field,South Africa,J Botha
521217,2011-10-29,Eden Gardens,"India, England",T20,India,bat,England,KP Pietersen
523735,2011-09-16,Harare Sports Club,"Zimbabwe, Pakistan",T20,Zimbabwe,field,Pakistan,Mohammad Hafeez
523736,2011-09-18,Harare Sports Club,"Zimbabwe, Pakistan",T20,Pakistan,bat,Pakistan,Mohammad Hafeez
525816,2011-09-23,Kennington Oval,"England, West Indies",T20,England,field,England,RS Bopara
525817,2011-09-25,Kennington Oval,"England, West Indies",T20,England,field,West Indies,GE Mathurin
527012,2011-10-15,Harare Sports Club,"Zimbabwe, New Zealand",T20,New Zealand,field,New Zealand,BB McCullum
527013,2011-10-17,Harare Sports Club,"Zimbabwe, New Zealand",T20,Zimbabwe,field,New Zealand,MJ Guptill
527683,2011-10-29,Senwes Park,"South Africa, England",T20,South Africa,bat,,
527688,2012-02-17,Westpac Stadium,"New Zealand, England",T20,England,field,England,A Shrubsole
527689,2012-02-19,Seddon Park,"New Zealand, England",T20,New Zealand,field,England,LA Marsh
527690,2012-02-22,Eden Park,"New Zealand, England",T20,New Zealand,field,England,JL Gunn
530432,2011-11-25,Sheikh Zayed Stadium,"Pakistan, Sri Lanka",T20,Sri Lanka,bat,Pakistan,Aizaz Cheema
531635,2012-02-23,Dubai International Cricket Stadium,"England, Pakistan",T20,England,field,Pakistan,Umar Gul
531636,2012-02-25,Dubai International Cricket Stadium,"England, Pakistan",T20,England,bat,England,JM Bairstow
531637,2012-02-27,Sheikh Zayed Stadium,"England, Pakistan",T20,England,bat,England,KP Pietersen
531982,2011-10-11,Shere Bangla National Stadium,"Bangladesh, West Indies",T20,Bangladesh,field,Bangladesh,Mushfiqur Rahim
533272,2012-09-18,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa","Sri Lanka, Zimbabwe",T20,Zimbabwe,field,Sri Lanka,BAW Mendis
533273,2012-09-19,R Premadasa Stadium,"Australia, Ireland",T20,Ireland,bat,Australia,SR Watson
533275,2012-09-20,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa","South Africa, Zimbabwe",T20,South Africa,field,South Africa,JH Kallis
533276,2012-09-21,Pallekele International Cricket Stadium,"Bangladesh, New Zealand",T20,Bangladesh,field,New Zealand,BB McCullum
533278,2012-09-22,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa","Sri Lanka, South Africa",T20,Sri Lanka,field,South Africa,AB de Villiers
533279,2012-09-22,R Premadasa Stadium,"Australia, West Indies",T20,West Indies,bat,Australia,SR Watson
533280,2012-09-23,Pallekele International Cricket Stadium,"New Zealand, Pakistan",T20,Pakistan,bat,Pakistan,Nasir Jamshed
533281,2012-09-23,R Premadasa Stadium,"England, India",T20,England,field,India,Harbhajan Singh
533282,2012-09-24,R Premadasa Stadium,"Ireland, West Indies",T20,West Indies,field,,
533283,2012-09-25,Pallekele International Cricket Stadium,"Bangladesh, Pakistan",T20,Bangladesh,bat,Pakistan,Imran Nazir
533284,2012-09-27,Pallekele International Cricket Stadium,"Sri Lanka, New Zealand",T20,New Zealand,bat,,TM Dilshan
533285,2012-09-27,Pallekele International Cricket Stadium,"England, West Indies",T20,West Indies,bat,West Indies,J Charles
533286,2012-09-28,R Premadasa Stadium,"Pakistan, South Africa",T20,South Africa,bat,Pakistan,Umar Gul
533287,2012-09-28,R Premadasa Stadium,"Australia, India",T20,India,bat,Australia,SR Watson
533288,2012-09-29,Pallekele International Cricket Stadium,"England, New Zealand",T20,New Zealand,bat,England,LJ Wright
533289,2012-09-29,Pallekele International Cricket Stadium,"Sri Lanka, West Indies",T20,West Indies,bat,Sri Lanka,DPMD Jayawardene
533290,2012-09-30,R Premadasa Stadium,"Australia, South Africa",T20,Australia,field,Australia,SR Watson
533291,2012-09-30,R Premadasa Stadium,"India, Pakistan",T20,Pakistan,bat,India,V Kohli
533292,2012-10-01,Pallekele International Cricket Stadium,"New Zealand, West Indies",T20,New Zealand,field,,SP Narine
533293,2012-10-01,Pallekele International Cricket Stadium,"Sri Lanka, England",T20,England,field,Sri Lanka,SL Malinga
533294,2012-10-02,R Premadasa Stadium,"Australia, Pakistan",T20,Australia,field,Pakistan,Raza Hasan
533295,2012-10-02,R Premadasa Stadium,"India, South Africa",T20,South Africa,field,India,Yuvraj Singh
533296,2012-10-04,R Premadasa Stadium,"Sri Lanka, Pakistan",T20,Sri Lanka,bat,Sri Lanka,DPMD Jayawardene
533297,2012-10-05,R Premadasa Stadium,"Australia, West Indies",T20,West Indies,bat,West Indies,CH Gayle
533298,2012-10-07,R Premadasa Stadium,"Sri Lanka, West Indies",T20,West Indies,bat,West Indies,MN Samuels
533299,2012-09-26,Galle International Stadium,"Sri Lanka, South Africa",T20,South Africa,field,South Africa,T Chetty
533300,2012-09-26,Galle International Stadium,"New Zealand, West Indies",T20,West Indies,field,West Indies,DJS Dottin
533301,2012-09-27,Galle International Stadium,"England, Pakistan",T20,Pakistan,field,England,LA Marsh
533302,2012-09-27,Galle International Stadium,"Australia, India",T20,India,bat,Australia,EA Osborne
533303,2012-09-28,Galle International Stadium,"New Zealand, South Africa",T20,South Africa,field,New Zealand,SFM Devine
533304,2012-09-28,Galle International Stadium,"Sri Lanka, West Indies",T20,West Indies,field,Sri Lanka,CR Seneviratna
533305,2012-09-29,Galle International Stadium,"Australia, Pakistan",T20,Australia,bat,Australia,JE Cameron
533306,2012-09-29,Galle International Stadium,"England, India",T20,India,bat,England,CM Edwards
533307,2012-09-30,Galle International Stadium,"South Africa, West Indies",T20,West Indies,field,West Indies,SR Taylor
533308,2012-09-30,Galle International Stadium,"Sri Lanka, New Zealand",T20,Sri Lanka,bat,New Zealand,SJ McGlashan
533309,2012-10-01,Galle International Stadium,"India, Pakistan",T20,Pakistan,bat,Pakistan,Nida Dar
533310,2012-10-01,Galle International Stadium,"Australia, England",T20,Australia,bat,England,SJ Taylor
533311,2012-10-04,R Premadasa Stadium,"England, New Zealand",T20,England,field,England,CM Edwards
533312,2012-10-05,R Premadasa Stadium,"Australia, West Indies",T20,Australia,bat,Australia,EA Perry
533313,2012-10-07,R Premadasa Stadium,"Australia, England",T20,England,field,Australia,JE Cameron
534208,2012-06-24,Trent Bridge,"England, West Indies",T20,West Indies,bat,England,AD Hales
534233,2012-09-08,Riverside Ground,"England, South Africa",T20,South Africa,field,South Africa,DW Steyn
534234,2012-09-10,Old Trafford,"England, South Africa",T20,England,field,,
534235,2012-09-12,Edgbaston,"England, South Africa",T20,South Africa,field,England,JC Buttler
538068,2011-11-29,Shere Bangla National Stadium,"Bangladesh, Pakistan",T20,Pakistan,bat,Pakistan,Mohammad Hafeez
540173,2012-03-27,"Beausejour Stadium, Gros Islet","West Indies, Australia",T20,West Indies,bat,Australia,SR Watson
540174,2012-03-30,"Kensington Oval, Bridgetown","West Indies, Australia",T20,West Indies,bat,West Indies,DR Smith
542850,2012-06-26,St Lawrence Ground,"England, India",T20,India,field,England,SJ Taylor
542851,2012-06-28,County Ground,"England, India",T20,India,bat,England,SJ Taylor
543883,2012-02-22,Mombasa Sports Club Ground,"Kenya, Ireland",T20,Ireland,field,Ireland,GH Dockrell
543884,2012-02-23,Mombasa Sports Club Ground,"Kenya, Ireland",T20,Kenya,bat,Ireland,PR Stirling
543885,2012-02-24,Mombasa Sports Club Ground,"Kenya, Ireland",T20,Ireland,bat,Ireland,SO Ngoche
546410,2012-03-13,Dubai International Cricket Stadium,"Canada, Netherlands",T20,Netherlands,bat,Netherlands,Mudassar Bukhari
546414,2012-03-14,Dubai International Cricket Stadium,"Ireland, Kenya",T20,Kenya,bat,Ireland,WB Rankin
546442,2012-03-18,Dubai International Cricket Stadium,"Ireland, Scotland",T20,Ireland,bat,Ireland,EC Joyce
546462,2012-03-22,Dubai International Cricket Stadium,"Canada, Ireland",T20,Canada,bat,Ireland,PR Stirling
546470,2012-03-23,Dubai International Cricket Stadium,"Ireland, Netherlands",T20,Ireland,field,Ireland,KJ O'Brien
546473,2012-03-23,Dubai International Cricket Stadium,"Canada, Scotland",T20,Canada,bat,Scotland,RD Berrington
551593,2012-09-08,Riverside Ground,"England, West Indies",T20,West Indies,bat,England,LA Marsh
551594,2012-09-10,Old Trafford,"England, West Indies",T20,West Indies,field,England,SJ Taylor
551595,2012-09-13,County Ground,"England, West Indies",T20,England,bat,England,A Brindle
551596,2012-09-15,County Ground,"England, West Indies",T20,England,bat,England,LS Greenway
551597,2012-09-16,Arundel Castle Cricket Club Ground,"England, West Indies",T20,West Indies,field,West Indies,DJS Dottin
556252,2012-03-30,New Wanderers Stadium,"South Africa, India",T20,India,field,South Africa,CA Ingram
560921,2012-06-30,Central Broward Regional Park Stadium Turf Ground,"New Zealand, West Indies",T20,New Zealand,field,West Indies,CH Gayle
560922,2012-07-01,Central Broward Regional Park Stadium Turf Ground,"New Zealand, West Indies",T20,West Indies,bat,West Indies,SP Narine
562437,2012-06-01,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa","Sri Lanka, Pakistan",T20,Sri Lanka,bat,Sri Lanka,NLTC Perera
562438,2012-06-03,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa","Sri Lanka, Pakistan",T20,Pakistan,bat,Pakistan,Shahid Afridi
564786,2012-08-07,Pallekele International Cricket Stadium,"Sri Lanka, India",T20,Sri Lanka,field,India,IK Pathan
565810,2012-12-20,Subrata Roy Sahara Stadium,"India, England",T20,India,field,India,Yuvraj Singh
565811,2012-12-22,Wankhede Stadium,"India, England",T20,England,field,England,EJG Morgan
565820,2012-09-11,"MA Chidambaram Stadium, Chepauk","India, New Zealand",T20,India,field,New Zealand,BB McCullum
565844,2012-09-04,Haslegrave Ground,"England, Pakistan",T20,Pakistan,bat,England,A Shrubsole
565845,2012-09-05,Haslegrave Ground,"England, Pakistan",T20,England,bat,England,DN Wyatt
566926,2013-06-25,Kennington Oval,"England, New Zealand",T20,England,field,New Zealand,HD Rutherford
566927,2013-06-27,Kennington Oval,"England, New Zealand",T20,New Zealand,field,,
566937,2013-08-29,The Rose Bowl,"England, Australia",T20,England,field,Australia,AJ Finch
566938,2013-08-31,Riverside Ground,"England, Australia",T20,Australia,field,England,AD Hales
567071,2012-07-18,"Civil Service Cricket Club, Stormont","Ireland, Bangladesh",T20,Ireland,field,Bangladesh,Elias Sunny
567205,2012-07-25,Sportpark Westvliet,"Netherlands, Bangladesh",T20,Netherlands,bat,Bangladesh,
567353,2012-12-21,Kingsmead,"South Africa, New Zealand",T20,New Zealand,bat,South Africa,RK Kleinveldt
567354,2012-12-23,Buffalo Park,"South Africa, New Zealand",T20,New Zealand,field,New Zealand,MJ Guptill
567355,2012-12-26,St George's Park,"South Africa, New Zealand",T20,South Africa,bat,South Africa,H Davids
567367,2013-03-03,SuperSport Park,"South Africa, Pakistan",T20,Pakistan,bat,Pakistan,Mohammad Hafeez
569237,2013-02-09,Eden Park,"New Zealand, England",T20,New Zealand,field,England,SCJ Broad
569238,2013-02-12,Seddon Park,"New Zealand, England",T20,England,field,New Zealand,BB McCullum
569239,2013-02-15,Westpac Stadium,"New Zealand, England",T20,England,field,England,AD Hales
571148,2012-09-05,Dubai International Cricket Stadium,"Australia, Pakistan",T20,Pakistan,field,Pakistan,Mohammad Hafeez
571149,2012-09-07,Dubai International Cricket Stadium,"Australia, Pakistan",T20,Pakistan,bat,,Saeed Ajmal
571150,2012-09-10,Dubai International Cricket Stadium,"Australia, Pakistan",T20,Pakistan,field,Australia,DA Warner
573019,2013-01-26,Stadium Australia,"Australia, Sri Lanka",T20,Australia,bat,Sri Lanka,DA Warner
573020,2013-01-28,Melbourne Cricket Ground,"Australia, Sri Lanka",T20,Australia,field,Sri Lanka,NLTC Perera
573027,2013-02-13,"Brisbane Cricket Ground, Woolloongabba","Australia, West Indies",T20,West Indies,bat,West Indies,KA Pollard
573672,2012-07-26,Sportpark Westvliet,"Netherlands, Bangladesh",T20,Bangladesh,bat,Netherlands,
582186,2012-10-30,Pallekele International Cricket Stadium,"Sri Lanka, New Zealand",T20,Sri Lanka,field,,
584772,2012-10-03,Nondescripts Cricket Club Ground,"Sri Lanka, India",T20,Sri Lanka,bat,India,E Bisht
584923,2012-10-28,Guanggong International Cricket Stadium,"Bangladesh, Sri Lanka",T20,Sri Lanka,field,Bangladesh,Salma Khatun
584924,2012-10-28,Guanggong International Cricket Stadium,"India, Pakistan",T20,Pakistan,bat,India,M Raj
584928,2012-10-30,Guanggong International Cricket Stadium,"Bangladesh, Pakistan",T20,Pakistan,field,Pakistan,Nida Dar
584929,2012-10-31,Guanggong International Cricket Stadium,"India, Pakistan",T20,India,bat,India,PG Raut
587476,2012-12-10,Shere Bangla National Stadium,"Bangladesh, West Indies",T20,West Indies,bat,West Indies,MN Samuels
588498,2013-01-19,"Beausejour Stadium, Gros Islet","West Indies, South Africa",T20,South Africa,bat,West Indies,DJS Dottin
588499,2013-01-20,"Beausejour Stadium, Gros Islet","West Indies, South Africa",T20,West Indies,field,West Indies,SF Daley
589306,2012-12-25,M Chinnaswamy Stadium,"India, Pakistan",T20,Pakistan,field,Pakistan,Mohammad Hafeez
589307,2012-12-28,"Sardar Patel Stadium, Motera","India, Pakistan",T20,Pakistan,field,India,Yuvraj Singh
592268,2013-03-15,ICC Global Cricket Academy,"Canada, Kenya",T20,Kenya,bat,Canada,Junaid Siddiqui
592269,2013-03-16,ICC Global Cricket Academy,"Canada, Kenya",T20,Kenya,bat,Kenya,CO Obuya
592276,2013-04-20,Wanderers Cricket Ground,"Kenya, Netherlands",T20,Kenya,field,Kenya,
593726,2013-08-27,County Ground,"England, Australia",T20,England,bat,England,SJ Taylor
593727,2013-08-29,The Rose Bowl,"England, Australia",T20,Australia,bat,England,LS Greenway
593728,2013-08-31,Riverside Ground,"England, Australia",T20,England,field,England,KH Brunt
593986,2013-03-02,"Sir Vivian Richards Stadium, North Sound","West Indies, Zimbabwe",T20,Zimbabwe,bat,West Indies,LMP Simmons
593987,2013-03-03,"Sir Vivian Richards Stadium, North Sound","West Indies, Zimbabwe",T20,West Indies,bat,West Indies,S Badree
602477,2013-03-31,Pallekele International Cricket Stadium,"Sri Lanka, Bangladesh",T20,Bangladesh,field,Sri Lanka,MDKJ Perera
603243,2013-03-03,R Premadasa Stadium,"Sri Lanka, West Indies",T20,Sri Lanka,bat,West Indies,
603244,2013-03-05,R Premadasa Stadium,"Sri Lanka, West Indies",T20,Sri Lanka,field,West Indies,
603246,2013-03-08,R Premadasa Stadium,"Sri Lanka, West Indies",T20,West Indies,bat,West Indies,
623571,2013-05-11,Queens Sports Club,"Zimbabwe, Bangladesh",T20,Zimbabwe,bat,Zimbabwe,H Masakadza
623572,2013-05-12,Queens Sports Club,"Zimbabwe, Bangladesh",T20,Bangladesh,bat,Bangladesh,Shakib Al Hasan
627008,2013-07-05,Haslegrave Ground,"England, Pakistan",T20,England,bat,England,SJ Taylor
627009,2013-07-05,Haslegrave Ground,"England, Pakistan",T20,Pakistan,bat,Pakistan,Sana Mir
630951,2013-04-19,Wanderers Cricket Ground,"Kenya, Netherlands",T20,Netherlands,bat,Kenya,
635658,2013-08-02,R Premadasa Stadium,"Sri Lanka, South Africa",T20,South Africa,bat,South Africa,JP Duminy
635659,2013-08-04,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa","Sri Lanka, South Africa",T20,South Africa,bat,South Africa,DA Miller
635660,2013-08-06,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa","Sri Lanka, South Africa",T20,South Africa,bat,Sri Lanka,TM Dilshan
636164,2014-01-29,Bellerive Oval,"Australia, England",T20,Australia,bat,Australia,CL White
636165,2014-01-31,Melbourne Cricket Ground,"Australia, England",T20,England,bat,Australia,JR Hazlewood
636166,2014-02-02,Stadium Australia,"Australia, England",T20,Australia,bat,Australia,GJ Bailey
636536,2014-03-09,"Kensington Oval, Bridgetown","West Indies, England",T20,West Indies,bat,West Indies,MN Samuels
636537,2014-03-11,"Kensington Oval, Bridgetown","West Indies, England",T20,England,bat,West Indies,K Santokie
636538,2014-03-13,"Kensington Oval, Bridgetown","West Indies, England",T20,England,bat,England,CJ Jordan
640947,2013-07-29,YMCA Cricket Club,"Ireland, Pakistan",T20,Pakistan,field,Pakistan,Sadia Yousuf
640955,2013-07-31,YMCA Cricket Club,"Pakistan, Sri Lanka",T20,Sri Lanka,field,,
644941,2013-07-16,YMCA Cricket Club,"Ireland, Pakistan",T20,Pakistan,bat,Pakistan,
645645,2013-07-27,"Arnos Vale Ground, Kingstown","West Indies, Pakistan",T20,West Indies,bat,Pakistan,Shahid Afridi
645647,2013-07-28,"Arnos Vale Ground, Kingstown","West Indies, Pakistan",T20,Pakistan,bat,Pakistan,Umar Akmal
647247,2013-10-10,Saurashtra Cricket Association Stadium,"India, Australia",T20,India,field,India,Yuvraj Singh
648681,2014-03-12,Kingsmead,"South Africa, Australia",T20,Australia,field,Australia,BJ Hodge
648683,2014-03-14,SuperSport Park,"South Africa, Australia",T20,Australia,field,Australia,MA Starc
649101,2013-11-13,Dubai International Cricket Stadium,"Pakistan, South Africa",T20,Pakistan,bat,South Africa,DW Steyn
649103,2013-11-15,Dubai International Cricket Stadium,"Pakistan, South Africa",T20,South Africa,bat,South Africa,F du Plessis
657633,2013-12-11,Dubai International Cricket Stadium,"Pakistan, Sri Lanka",T20,Pakistan,field,Pakistan,Shahid Afridi
657635,2013-12-13,Dubai International Cricket Stadium,"Pakistan, Sri Lanka",T20,Pakistan,field,Sri Lanka,MDKJ Perera
659545,2013-08-23,Harare Sports Club,"Zimbabwe, Pakistan",T20,Zimbabwe,field,Pakistan,Ahmed Shehzad
659547,2013-08-24,Harare Sports Club,"Zimbabwe, Pakistan",T20,Zimbabwe,field,Pakistan,Ahmed Shehzad
660113,2013-11-16,Sheikh Zayed Stadium,"Canada, Ireland",T20,Canada,field,Ireland,A Bagai
660149,2013-11-19,ICC Academy,"Kenya, Scotland",T20,Kenya,bat,Kenya,RG Aga
660173,2013-11-22,ICC Academy,"Netherlands, Scotland",T20,Netherlands,field,Scotland,RML Taylor
660185,2013-11-23,ICC Academy,"Kenya, Netherlands",T20,Netherlands,bat,Netherlands,Mudassar Bukhari
660209,2013-11-26,Sharjah Cricket Stadium,"Canada, Kenya",T20,Kenya,bat,Kenya,SO Tikolo
660223,2013-11-28,Sheikh Zayed Stadium,"Netherlands, Scotland",T20,Scotland,bat,Netherlands,W Barresi
661695,2014-01-11,Eden Park,"New Zealand, West Indies",T20,New Zealand,bat,New Zealand,L Ronchi
661697,2014-01-15,Westpac Stadium,"New Zealand, West Indies",T20,West Indies,bat,New Zealand,L Ronchi
664293,2013-09-14,Senwes Park,"South Africa, Bangladesh",T20,Bangladesh,bat,South Africa,M Kapp
664295,2013-09-15,Senwes Park,"South Africa, Bangladesh",T20,South Africa,bat,South Africa,M du Preez
666047,2014-01-31,Melbourne Cricket Ground,"Australia, England",T20,Australia,field,Australia,HL Ferling
